4196.00,酷睿i9九代八核十六线程独显电竞游戏吃鸡LOL永劫无间设计办公直播台式电脑主机全套组装机 主机+24英寸高清显示器 全套 酷睿i7九代16G 512G 独显GT1030,https://item.jd.com/10044158847465.html
8999.00,联想拯救者Y9000P 2022 英特尔酷睿i7 16英寸游戏笔记本电脑(12代i7-12700H 16G 512G RTX3060 2.5k 电竞屏),https://item.jd.com/100019125569.html
458.00,航向者 英特尔i5酷睿i7升八核/GTX1060 6G吃鸡台式电脑主机DIY组装整机全套游戏企业办公 主机 高效办公 套一》i5级四核丨120固态丨高清核显,https://item.jd.com/11930425329.html
4099.00,戴尔dell成就3710办公电脑 商用台式机小机箱电脑主机(i5-12400 16G 256G+1TB WiFi 三年上门)23.8英寸整机,https://item.jd.com/100035712290.html
4199.00,京品电脑联想(Lenovo)天逸510S英特尔酷睿i5个人商务台式机电脑整机(12代i5-12400 16G 1T+256G SSDwifi win11)23英寸,https://item.jd.com/100031259076.html
3998.00,联想笔记本电脑 扬天S14 酷睿版 英特尔酷睿i5 14英寸办公轻薄本(i5-1135G7 16G 512G 锐炬Xe 高色域 Win11),https://item.jd.com/100034147702.html
2999.00,联想笔记本电脑IdeaPad 2022 15.6英寸轻薄本(锐龙6核R5 8G 512G 全高清防眩光屏 2年保修 半年意外保修)办公,https://item.jd.com/100023113123.html
2498.00,国行【2022款英特尔+酷睿i7】金属笔记本电脑轻薄本大学生上网课设计学习商务办公游戏手提 高配英特尔四核11代+IPS屏窄边全面屏+抗蓝光 16G运行+512G,https://item.jd.com/10043598885663.html
1698.00,国行【2022款英特尔+酷睿i7】金属笔记本电脑轻薄本大学生上网课设计学习商务办公游戏手提 高配英特尔四核10代+IPS屏窄边全面屏+抗蓝光 8G运行+256G超,https://item.jd.com/10043598885650.html
1098.00,航向者 英特尔i5酷睿i7升八核/GTX1060 6G吃鸡台式电脑主机DIY组装整机全套游戏企业办公 主机 特效游戏套三》i7级六核丨16G丨450 4G独显,https://item.jd.com/11930425326.html
4499.00,华为笔记本电脑MateBook D 14 2022款 14英寸 11代酷睿 i5 16G+512G 锐炬显卡 轻薄本/护眼全面屏 银,https://item.jd.com/100016960357.html
4999.00,联想ThinkPad E14 2022款 酷睿版 英特尔酷睿i5 14英寸轻薄笔记本电脑(i5-1240P 16G 512G 100%sRGB)银 win11,https://item.jd.com/100021207889.html
1499.00,酷开 创维电脑 23.8英寸办公商用家用娱乐一体机台式电脑 （AMD-7100 8G 256G 内置WIFI 键鼠套装）,https://item.jd.com/100025663770.html
2280.00,办公游戏迷你家用组装吃鸡台式机电脑主机整机 主机+24英寸电竞显示器整套全套 配置四（i7级八核/16G/756G/旗舰显卡）,https://item.jd.com/23388780571.html
778.00,航向者 英特尔i5酷睿i7升八核/GTX1060 6G吃鸡台式电脑主机DIY组装整机全套游戏企业办公 主机 畅玩网游 套二》i7级六核丨8G丨GT游戏独显,https://item.jd.com/10022431622845.html
3026.00,酷睿i7 RTX3060 3050 2060独显电竞游戏吃鸡台式电脑组装设计办公电脑主机 昂福镭仕 主机+24英寸显示器 A8强芯/16G/256G/GT1030旗舰显卡,https://item.jd.com/10050123423443.html
4998.00,国行【2022款英特尔+酷睿i7】金属笔记本电脑轻薄本大学生上网课设计学习商务办公游戏手提 酷睿i7 11代标压+2G独显 电竞设计梦幻本 16G运行+1024G超速,https://item.jd.com/10050832647923.html
7999.00,联想笔记本ThinkPad P15v(02CD)英特尔酷睿i7 15.6英寸高性能本设计师工作站(i7-10750H 16G 512G P620 4G),https://item.jd.com/100008090199.html
5298.00,雷神(ThundeRobot)黑武士4+ 核显过渡水冷游戏台式机电脑电竞主机(12代i7-12700 16G 512GSSD 750W 三年上门),https://item.jd.com/100036762634.html
1468.00,航向者 英特尔i5酷睿i7升八核/GTX1060 6G吃鸡台式电脑主机DIY组装整机全套游戏企业办公 主机 流畅吃鸡 套五》i9级八核丨16G丨吃鸡N卡独显,https://item.jd.com/10030651750031.html
1380.00,亚当贝尔 酷睿i5/i7/八核/GTX1650 4G独显 办公游戏迷你家用组装吃鸡台式机电脑主机整机 主机 配置三（i7级八核/16G/756G/游戏显卡）,https://item.jd.com/26115791732.html
3199.00,酷耶（Cooyes） 酷睿i7级八核 游戏独显 16G内存台式机电脑主机整机全套组装家用电竞企业办公 套餐四(i9级E5十核+GTX1060吃鸡),https://item.jd.com/11672444043.html
5088.00,幽麟 酷睿11代酷睿i7 RTX3060/3050/2060 独显电竞水冷游戏吃鸡台式组装主机 主机+24英寸显示器 11代酷睿i7 16G+256G/GTX1650,https://item.jd.com/10052342530115.html
3499.00,YCZX 教学一体机会议触摸屏电视电脑电子白板多媒体触摸一体机壁挂幼儿园商显广告机 触控机 55英寸触摸一体机 i3/4G/120G固态（店长推荐）,https://item.jd.com/11877571072.html
7499.00,联想笔记本电脑 拯救者R9000X 15.6英寸高性能轻薄游戏本(锐龙8核R7-5800H 16G 512G RTX3060 2.5k 165Hz)灰,https://item.jd.com/100011579191.html
2298.00,国行【2022款英特尔+酷睿i7】金属笔记本电脑轻薄本大学生上网课设计学习商务办公游戏手提 高配英特尔四核11代+IPS屏窄边全面屏+抗蓝光 16G运行+256G,https://item.jd.com/10043598885662.html
2848.00,硕扬 i5 10400F/12400F/RTX2060/1650游戏台式办公组装电脑主机DIY组装机 一：i5 10400F丨1650丨256G M.2 标配,https://item.jd.com/10037539792994.html
4769.00,戴尔DELL灵越3910 家用办公电脑 商务台式机电脑主机(12代i5-12400F 16G 256G+1T 2G独显 )23.8英寸整机,https://item.jd.com/100031499656.html
3799.00,戴尔dell成就3710办公电脑 商用台式机小机箱电脑主机(i5-12400 8G 256G+1TB WiFi 三年上门)23.8英寸整机,https://item.jd.com/100035712308.html
9499.00,联想笔记本ThinkPad P15v(09CD)英特尔酷睿i7 15.6英寸高性能设计师工作站i7-12700H 16G 512G T600 高色域,https://item.jd.com/100023130207.html
3699.00,京品电脑华为笔记本电脑MateBook D 14 SE版 14英寸 11代酷睿 i5 锐炬显卡 8G+512G 轻薄本/高清护眼防眩光屏 灰,https://item.jd.com/100018005951.html
4499.00,联想笔记本电脑小新Air15锐龙版 15.6英寸全面屏办公轻薄本(8核R7-5700U 16G 512G 高色域 数字小键盘)深空灰,https://item.jd.com/100019867006.html
3998.00,京品电脑武极 天机 i5 10400F/GTX1650/游戏吃鸡台式办公电脑主机DIY组装机,https://item.jd.com/1239166056.html
2999.00,联想笔记本电脑 IdeaPad 14英寸轻薄本（锐龙6核R5 8G 512G 全高清防眩光屏 2年保修 半年意外保修）,https://item.jd.com/100038086244.html
6799.00,联想拯救者Y7000P 2022 英特尔酷睿i5 15.6英寸游戏笔记本电脑(12代i5-12500H 16G 512G RTX3050 2.5k电竞屏),https://item.jd.com/100033822492.html
4199.00,战神盟主 酷睿i9 9980八核i7六核独显吃鸡游戏台式机电脑主机组装整机 电脑主机 i7六核/16G/GTX1060吃鸡独显,https://item.jd.com/49938064797.html
3199.00,京品电脑荣耀笔记本 MagicBook X 15 2021 15.6英寸全面屏轻薄笔记本电脑 （i5 8GB 512GB多屏协同）冰河银,https://item.jd.com/100021400874.html
1378.00,拍拍英特尔I7级六核独显GTX1050Ti游戏直播吃鸡全套办公影音DIY组装二手台式机 套餐二 i7级六核/独显/畅玩LOL梦幻多开 主机+显示器 99新,https://item.jd.com/51432086252.html
3099.00,京品电脑联想(Lenovo)天逸510S英特尔酷睿i3个人商务台式机电脑整机(12代i3-12100 8G 1T+256G SSD win11)21.45英寸,https://item.jd.com/100018742301.html
4499.00,华为笔记本电脑MateBook D 14 2022款 14英寸 11代酷睿 i5 16G+512G 锐炬显卡 轻薄本/护眼全面屏 灰,https://item.jd.com/100030585506.html
4598.00,京品电脑联想笔记本电脑小新Pro14 英特尔Evo平台 14英寸轻薄本(标压i5 16G 512G 2.8K 90Hz 护眼屏)全面屏商务办公本,https://item.jd.com/100014546493.html
2999.00,联想(Lenovo)天逸510Pro英特尔酷睿i3个人商务台式机电脑整机(10代i3-10105 8G 512G SSD win11)21.45英寸,https://item.jd.com/100017131717.html
4499.00,京品电脑惠普(HP)战66五代 锐龙版 15.6英寸轻薄笔记本电脑(全新2022锐龙 R7-5825U 16G 512G 高色域低功耗屏 长续航),https://item.jd.com/100018104343.html
4798.00,战神盟主 酷睿i9 9980八核i7六核独显吃鸡游戏台式机电脑主机组装整机 主机+24英寸显示器 i7六核/16G/GTX1060吃鸡独显,https://item.jd.com/50532516300.html
3968.00,雷神(ThundeRobot)黑武士4+ 核显过渡水冷游戏台式机电脑电竞主机(12代i5-12400 16G 512GSSD 600W 三年上门),https://item.jd.com/100036368252.html
8499.00,邪手 水冷 i7 12700F/3060/Ti 华硕组装电脑/游戏台式电脑主机 DIY组装机 12700F+海盗船16G+华硕3060,https://item.jd.com/10031118462144.html
4999.00,华硕破晓Pro15 15.6英寸 商用轻薄本笔记本电脑 180度开合 WiFi6 英特尔酷睿i5 16G 512G+1TB升级版,https://item.jd.com/10029652730138.html
1899.00,联想(Lenovo)扬天M3900q速龙版 个人商用台式机电脑整机(AMD-A3050U 4G 1TB 键鼠 四年上门)19.5英寸,https://item.jd.com/100015170932.html
5699.00,华为笔记本电脑MateBook D 15 2022款 15.6英寸 11代酷睿 i7 16G+512G 锐炬显卡 轻薄本/护眼全面屏 灰,https://item.jd.com/100016960353.html
3046.00,京东超市联想（Lenovo） IdeaPad 15锐龙版 15.6英寸轻薄笔记本电脑 六核R5-5500U 8G 512G FHD,https://item.jd.com/10050273895051.html
2799.00,京品电脑荣耀笔记本MagicBook X 14 2021 14英寸全面屏轻薄笔记本电脑 （i3 8GB 256GB多屏协同）冰河银,https://item.jd.com/100021400870.html
4189.00,京东超市华硕a豆14 航天版 11代酷睿 14英寸高颜值轻薄本笔记本电脑 i5-1135G7 16G 512G固态 高色域,https://item.jd.com/10037878178296.html
4099.00,京品电脑戴尔dell成就3690 办公电脑 商用台式机小机箱电脑主机(i5 11400 16G 256G+1T WiFi 三年上门)23.8英寸整机,https://item.jd.com/100020210394.html
3169.00,戴尔dell成就3710办公电脑 商用台式机小机箱电脑主机(i3-12100 8G 256G+1TB WiFi 三年上门)23.8英寸整机,https://item.jd.com/100035712270.html
3349.00,硕扬 i5 12400F/GTX1650/1660/永劫无间游戏直播吃鸡办公台式电脑主机DIY组装机,https://item.jd.com/1085794603.html
2899.00,惠普HP小欧S01电脑主机 商务办公台式机 （i3-10105 8G 512GSSD WiFi Win11 五年上门）+21.5英寸显示器,https://item.jd.com/100030642580.html
2769.00,京品电脑戴尔dell灵越5401 一体机电脑 家用办公台式机电脑23.8英寸(奔腾7505 8G 256GSSD Wi-Fi 6)银,https://item.jd.com/100009924245.html
4398.00,惠普(HP)战99商用办公电脑台式主机(12代i5-12500 16G 256GSSD+2T WiFi蓝牙 Win11 Office)23.8英寸显示器,https://item.jd.com/100038594672.html
4299.00,京品电脑惠普(HP)战66 五代 14英寸轻薄笔记本电脑(英特尔12代酷睿 i5-1240P 16G 512G 高色域低功耗屏 1年上门),https://item.jd.com/100020480561.html
998.00,酷开 创维电脑 办公商用台式电脑主机（AMD八核A9 8G 256GSSD 全国联保）,https://item.jd.com/100021367618.html
3299.00,京东超市华硕a豆14 11代酷睿14英寸高颜值学生办公轻薄本笔记本电脑 钛空银 i3-1115G4 8G 512G,https://item.jd.com/10037101937905.html
3299.00,京东超市华硕a豆14 11代酷睿14英寸高颜值学生办公轻薄本笔记本电脑 幻金粉 i3-1115G4 8G 512G,https://item.jd.com/10037101937907.html
5799.00,华为笔记本电脑MateBook 14 2022 12代酷睿版 i5 16G 512G 锐炬显卡/轻薄本/14英寸2K触控全面屏 皓月银,https://item.jd.com/100022815237.html
3999.00,联想(Lenovo)天逸510Pro英特尔酷睿i5个人商务台式机电脑整机(11代i5-11400 16G 1TB+256G SSD win11)23英寸,https://item.jd.com/100026912626.html
4469.00,戴尔（DELL） 笔记本灵越15-3511 15.6英寸超极本轻薄家用学生网课商务办公游戏笔记本 11代酷睿i5-1135G7 锐炬Xe显卡 16G内存 1.0TBPCIE固态硬盘 超大存储,https://item.jd.com/18788509147.html
8816.00,【618热卖】i7/3060高性价比游戏主机,https://item.jd.com/10052743047463.html
3999.00,京品电脑联想笔记本电脑 YOGA13s 超轻薄本(6核R5-5600U 16G 512G 2.5K护眼屏 16:10黄金比例 人脸识别)商务办公本,https://item.jd.com/100026957660.html
4999.00,华为（HUAWEI） 华为笔记本电脑MateBook D 14 15 全面屏超轻薄商务办公手提学生本 D14银｜i5 16G+512G集显2022款,https://item.jd.com/65123978318.html
1298.00,酷开 创维电脑 火箭系列 办公商用台式机电脑主机（AMD八核A9 8G 512G 全国联保）,https://item.jd.com/100023271310.html
4299.00,京品电脑联想ThinkBook 14 英特尔酷睿版(0SCD) 英特尔酷睿i5 14英寸轻薄笔记本(i5-1155G7 16G 512G 高色域 Win11),https://item.jd.com/100014855527.html
685.00,拍拍戴尔（DELL） E7240/E7250/E7270 二手笔记本i5/i7 超薄本 商务本 9成新 1】酷睿双核 4G 500G硬盘【抢手款】,https://item.jd.com/10020408961591.html
4099.00,戴尔dell成就3710办公电脑 商用台式机小机箱电脑主机(i5-12400 16G 256G+1TB WiFi 三年上门)23.8英寸整机,https://item.jd.com/100035712290.html
2499.00,京东超市联想 笔记本电脑扬天V15学生网课高清屏轻薄本15.6英寸英特尔处理器 Intel N4020/8G内存/256G固态硬盘,https://item.jd.com/10046097263279.html
3499.00,宏碁(Acer)墨舞EX215 15.6英寸轻薄笔记本电脑(酷睿i5 锐炬显卡 16G 512GSSD 全高清防蓝光 Win11),https://item.jd.com/100030894538.html
3698.00,联想（Lenovo） 天逸510Pro-14升商务办公台式机电脑主机酷睿Win11 618特惠酷睿i5 8G 512G 21.45英寸,https://item.jd.com/10048060687069.html
8698.00,京品电脑雷神(ThundeRobot)黑武士4+水冷游戏台式电脑电竞主机(12代i7-12700 16G RTX3060 512GSSD P4 无线充电),https://item.jd.com/100031445826.html
4699.00,京品电脑ThinkPad E15 2021款 英特尔酷睿处理器 15.6英寸轻薄笔记本电脑 人脸识别 i5-1135G7 16G 512G 0SCD,https://item.jd.com/10027856973667.html
26969.00,ROG枪神6 Plus 超竞版 第12代英特尔酷睿i9 17.3英寸游戏本笔记本电脑(i9-12950HX 64G 2TB RTX3080Ti),https://item.jd.com/100038693890.html
3499.00,联想(Lenovo)小新一体台式机电脑23.8英寸(R5 5500U 8G 512G SSD 摄像头 win11 )白,https://item.jd.com/100035902722.html
1899.00,京品电脑攀升 商睿2代 办公商用家用台式电脑主机（10代i3-10105 8G 256G 商务键鼠 3年上门）,https://item.jd.com/100013273460.html
4399.00,联想笔记本电脑 小新Air14 英特尔酷睿i5 14英寸轻薄本(i5 16G 512G 高色域)银 全面屏商务办公本,https://item.jd.com/100011483893.html
6298.00,华为笔记本电脑MateBook 14s 2021酷睿标压i5-11300H 16G 512G锐炬显卡/14.2英寸全面触控屏/高性能轻薄本 绿,https://item.jd.com/100032062458.html
3499.00,京品电脑荣耀MagicBook 14 锐龙版 14英寸轻薄笔记本电脑 R5 5500U 冰河银 16G大内存 512G 多屏协同 高色域,https://item.jd.com/100023681778.html
1469.00,长城（Great Wall） 23.8英寸一体机电脑 企业商用办公家用培训网课学习 台式电脑整机 23.8英寸【】J3710 8G 256G,https://item.jd.com/52651260900.html
4999.00,联想ThinkBook 14+ 英特尔酷睿i5 笔记本电脑全新2022款 14英寸标压轻薄本i5-12500H 16G 512G 2.8K 90Hz,https://item.jd.com/100020078921.html
3699.00,京品电脑联想(Lenovo)天逸510Pro个人商务台式机电脑整机(11代i5-11400 8G 512G SSD win11)21.45英寸,https://item.jd.com/100026912588.html
4999.00,京品电脑华为笔记本电脑MateBook 13 2021款 2K全面屏 11代酷睿i5 16G 512G 锐炬显卡/多屏协同/13英寸轻薄本 皓月银,https://item.jd.com/100018778303.html
4699.00,京品电脑联想ThinkPad E14 英特尔酷睿i5 14英寸轻薄笔记本电脑(i5-1135G7 16G 512G 100%sRGB)银,https://item.jd.com/100016514918.html
3398.00,联想（Lenovo） 天逸510Pro-14升商务办公台式机电脑主机酷睿Win11 618特惠|i5 16G 256G+1T 单主机,https://item.jd.com/56568012386.html
2688.00,武极 蓝戟游戏组装电脑 i5 10400F DG1台式机主机整机 十代i5 锐炬Xe-4G独显 8G 500G,https://item.jd.com/10040732796543.html
2998.00,联想（Lenovo） 天逸510Pro-14升商务办公台式机电脑主机酷睿Win11 可延保修|酷睿i3 8G 512G 21.45英寸,https://item.jd.com/10048060687071.html
4846.00,京东超市联想（Lenovo） 小新Pro14 标压锐龙版 高性能全面屏轻薄笔记本电脑 R7-5800H 16G 512G 2.8K屏,https://item.jd.com/10037526821477.html
2799.00,京品电脑攀升 商睿2代 办公商用家用台式电脑主机（11代i5-11260H 16G 512G WiFi 商务键鼠 3年上门）,https://item.jd.com/100029889022.html
4499.00,京品电脑宏碁(Acer)非凡S3 全新12核Evo超能轻薄本 14英寸2.5K高色域 办公学生笔记本(12代i5-1240P 16G 512G)银,https://item.jd.com/100020236289.html
4699.00,京品电脑戴尔DELL灵越14Pro-5418 14英寸高色域防蓝光轻薄商务笔记本电脑(标压i7-11390H 16G 512G 100%sRGB)银,https://item.jd.com/100013496001.html
6298.00,惠普HP 暗影精灵8 台式电脑 游戏台式机主机 设计师电脑 12代i5-12400F RTX3060 12G独显 16G 512GSSD+1T,https://item.jd.com/100032392928.html
2267.00,航向者 英特尔i5酷睿i7升八核/GTX1060 6G吃鸡台式电脑主机DIY组装整机全套游戏企业办公 主机+显示器 发烧高配 套六》i9级八核丨1650 4G电竞独显,https://item.jd.com/10040737626152.html
3699.00,戴尔dell成就3710办公电脑 商用台式机小机箱电脑主机(i5-12400 8G 512G WiFi 三年上门)23.8英寸整机,https://item.jd.com/100020387757.html
4399.00,京品电脑戴尔DELL成就13.3英寸全面屏英特尔Evo超能轻薄本酷睿i5笔记本电脑(标压i5-11320H 512G 2.5K护眼屏)橄榄灰,https://item.jd.com/100025600224.html
6899.00,京东超市华硕灵耀14 2022 12代英特尔 2.8K OLED屏 高颜值超轻薄笔记本电脑 i7-1260P 16G 512G 影青釉,https://item.jd.com/10052684869861.html
15999.00,京品电脑联想(Lenovo)拯救者刃9000K 2022游戏电脑主机(12代酷睿i7-12700KF RTX3080 10GB LHR显卡32G DDR5 侧透 ),https://item.jd.com/100015259355.html
4099.00,清华同方 国货精品 超扬A8500商用办公台式电脑整机(12代i5-12400 16G 256G+1T 五年上门 内置WIFI )23.8英寸,https://item.jd.com/100037913818.html
5999.00,武极 天元i5 12400F/RTX3050/3060游戏台式组装电脑主机DIY组装机 配置一：i5 12400F+RTX3050 单主机,https://item.jd.com/10043826088570.html
1399.00,酷耶（Cooyes） 酷睿i7级八核 游戏独显 16G内存台式机电脑主机整机全套组装家用电竞企业办公 套餐一(i5四核/8G/756G/HD核显),https://item.jd.com/12784088654.html
3998.00,联想（Lenovo） 天逸510Pro-14升商务办公台式机电脑主机酷睿Win11 618特惠|i5 16G 256G+1T 23英寸,https://item.jd.com/10025996604577.html
5469.00,联想笔记本电脑YOGA 14s酷睿版 英特尔酷睿i5 14英寸全面屏商务办公本(标压i5 16G 512G MX450 2.8K护眼屏),https://item.jd.com/100021976300.html
1438.00,【2022款英特尔+酷睿i7】15.6英寸笔记本电脑轻薄本网课商务办公独立显卡游戏本大学生手提智能驼 青春版【十代英特尔】全面屏+抗蓝光 8G内存+128G固,https://item.jd.com/10033087405727.html
2749.00,狄派 酷睿11代i5-11400/RTX2060台式电脑吃鸡游戏台式机电脑主机商用培训网课组装机 主机 配置一（i5-11400/16G/GT730独显）,https://item.jd.com/10046084611686.html
5199.00,华为HUAWEI MateBook E 12.6英寸OLED全面屏二合一笔记本电脑 平板电脑轻薄办公本11代酷睿i5 8+256GB WIFI蓝,https://item.jd.com/100029355546.html
5088.00,联想（Lenovo） 小新Air15大屏轻薄本 15.6英寸酷睿i5高色域学生办公设计游戏笔记本 标配 i5-1155G7 16G 512G高速固态 100%sRGB高色域全面屏,https://item.jd.com/10031568720333.html
4788.00,华为（HUAWEI） 华为笔记本电脑MateBook D14 2022款全面屏14学生商务轻薄本集显 灰｜D14 i5-1155G7 16G+512G,https://item.jd.com/65386949827.html
4199.00,华硕破晓Pro14 第11代酷睿i5 14英寸轻薄商务笔记本电脑 预装office i5-1135G7 16G 512GB 集显,https://item.jd.com/10044590871900.html
5899.00,ThinkPad 联想 X13 13.3英寸高性能商务办公轻薄本笔记本电脑 【X13 锐龙版01CD】R7-5850U 16G 512G WiFi6 指纹识别 黑色 Win10系统,https://item.jd.com/71830482450.html
1369.00,战翔 英特尔酷睿i5/i7高配办公6G独显电脑主机整套家用商用财务设计炒股台式机组装英雄联盟吃鸡游戏 主机 套餐一酷睿i5/8G/256G固态,https://item.jd.com/10022331777792.html
1497.00,航向者 英特尔i5酷睿i7升八核/GTX1060 6G吃鸡台式电脑主机DIY组装整机全套游戏企业办公 主机+显示器 特效游戏套三》i7级六核丨16G丨450 4G独显,https://item.jd.com/11930425327.html
4099.00,京东超市宏碁（acer） 新蜂鸟Fun 14英寸笔记本电脑11代英特尔酷睿i5学生商务办公网游便携轻薄本 以太银 11代i5-16G-512G锐炬显卡,https://item.jd.com/10024116398178.html
13899.00,线下同款苹果（Apple） MacBook Pro 14 16英寸 2021新款笔记本电脑 深空灰【2021款】 14寸 M1 Pro【8核+14核】16G+512,https://item.jd.com/10038878350202.html
4189.00,华硕a豆14 笔记本电脑轻薄本手提 商用办公本 学生网课 高颜值高性能 钛空银色i5-1135G7 16G 512G高色域,https://item.jd.com/10037750097346.html
4099.00,联想（Lenovo） 联想小新Air14 酷睿i5超轻薄高性能学生笔记本商务办公全面屏游戏本 旗舰版：11代酷睿I5-1155G7｜512G固态,https://item.jd.com/61304270971.html
4699.00,惠普HP 星13Air锐龙版 13.3英寸轻薄笔记本电脑(6核锐龙R5-5600U 16G 512G 2.5K高分屏 960g轻盈机身 月光银),https://item.jd.com/100024204852.html
4699.00,京品电脑戴尔DELL灵越15Pro-5518 15.6英寸高色域防蓝光商务笔记本电脑标压i5-11320H 16G 512G MX450 100%sRGB银,https://item.jd.com/100025327968.html
9999.00,京品电脑戴尔笔记本电脑Dell灵越16Plus 16英寸轻薄本设计师NVIDIA Studio 创作本 i7-11800H 32G 1TB RTX3060 3K屏,https://item.jd.com/100022334212.html
1680.00,亚当贝尔 酷睿i5/i7/八核/GTX1650 4G独显 办公游戏迷你家用组装吃鸡台式机电脑主机整机 主机 配置四（i7级八核/16G/756G/旗舰显卡）,https://item.jd.com/23388780561.html
6999.00,联想ThinkBook 14+ 笔记本电脑 全新2022款 酷睿i7 14英寸标压轻薄本i7-12700H 16G 512G RTX2050 2.8K 90Hz,https://item.jd.com/100035250906.html
6488.00,联想（Lenovo） 小新Pro16电竞显卡版轻薄游戏笔记本电脑设计办公本标压锐龙八核R7 6800H 16G 512G 680M核显 标配 16英寸 120Hz+2.5K+100%sRGB,https://item.jd.com/10029764289319.html
7299.00,宏碁2022款 新暗影骑士龙 15.6英寸游戏笔记本电脑(锐龙R7-6800H 16G DDR5 512G 满血RTX3060独显直连 165Hz),https://item.jd.com/100023009339.html
4399.00,联想（Lenovo） 小新AIR14 锐龙版六核R5超轻薄高色域笔记本电脑学生设计游戏办公 高色域标配R5-5500U 16G 512G固态,https://item.jd.com/47878949721.html
4699.00,华为笔记本电脑MateBook D 15 2022款 15.6英寸 11代酷睿 i5 16G+512G 锐炬显卡 轻薄本/护眼全面屏 银,https://item.jd.com/100030585508.html
7999.00,京品电脑联想ThinkBook 16p 锐龙标压 高性能轻薄本Nvidia Studio创作本R7-5800H 16G 512G RTX3060 2.5K,https://item.jd.com/100027378178.html
4788.00,华为（HUAWEI） 华为笔记本电脑MateBook D 14 15 全面屏超轻薄商务办公手提学生本 D14灰｜i5 16G+512G集显2022款,https://item.jd.com/62537514122.html
1697.00,航向者 英特尔i5酷睿i7升八核/GTX1060 6G吃鸡台式电脑主机DIY组装整机全套游戏企业办公 主机+显示器 电竞畅玩 套四》i9级八核丨16G丨730独显,https://item.jd.com/11930425330.html
2180.00,世纪之星 12代i3-12100F/16G内存/512G固态 家用办公游戏设计DIY组装电脑主机整机 单主机 i3-12100F/2G独显/512G,https://item.jd.com/10049615296599.html
5999.00,京品电脑联想笔记本ThinkPad T14(01CD)AMD锐龙Pro 14英寸高性能轻薄本商务办公(8核 R7 PRO-5850U 16G 512G 指纹),https://item.jd.com/100028177970.html
5199.00,华为HUAWEI MateBook E 12.6英寸OLED全面屏二合一笔记本电脑 平板电脑轻薄办公本11代酷睿i5 8+256GB WIFI灰,https://item.jd.com/100016140981.html
3896.00,酷睿i9九代八核独显可选电竞永劫无间LOL吃鸡办公设计网吧游戏直播台式电脑主机全套组装机 主机+24英寸高清显示器 全套 送键鼠 酷睿 i7九代/16G/256G/1,https://item.jd.com/10048635486042.html
6699.00,戴尔笔记本电脑Dell灵越15Plus 15.6英寸轻薄本设计师本NVIDIA Studio创作本 i7-11800H 16G 512G RTX3050,https://item.jd.com/100023979512.html
