京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,3985653,产品颜色：颜色和图片不一样难看死,2019-12-29 22:25:10,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！由于每个人的唇色深浅度不同，口红的显色也会有差异，如果您希望尽量贴近口红原色，建议涂抹前先做个简单的打底，如果是选色方面可以根据平时的爱好和习惯进行选购， 京东国际跨境进口承诺100%海外原装正品，感谢您的评价，祝您生活愉快！
",2019-12-30 10:42:55
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,100002478996,邮寄回来送人的结果没有摔断啦,2019-08-16 16:29:41,"亲爱的顾客您好，由于包装问题影响了您的购物体验，我们诚挚地表示道歉。咱们是有要求仓库在发货时进行检查，不过由于产品在运输途中比较颠簸，转运期间导致产品破损，引起了这种现象再次向您致歉。我们也会加强包装管理减少出现类似问题，感谢您的支持和反馈，海囤全球承诺100%海外原装真品，使用过程中有任何疑问欢迎随时联系客服协助为您处理，号码：4006069933，祝您生活愉快，谢谢！
",2019-08-17 09:12:35
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564178,拿到手里。都是坏的，包装不用心,2020-06-22 21:38:11,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！这是由于国外讲究环保一般是简包装，采购来就是没有的哦，但是您放心，这也正是证明了他是真品呢，京东国际跨境进口所有的商品都是经过海关清关的可以确保真品，如果后期使用中有任何问题，都可以随时联系我们哦，竭诚为您服务~
",2020-06-23 14:39:18
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,8303331,说是红棕色，结果是有点黑色和紫色,2019-06-20 19:52:20,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！由于每个人的唇色深浅度不同，口红的显色也会有差异，如果您希望尽量贴近口红原色，建议涂抹前先做个简单的打底，如果是选色方面可以根据平时的爱好和习惯进行选购， 海囤全球承诺100%海外原装正品，感谢您的评价，祝您生活愉快！
",2019-06-21 09:45:58
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564136,买了三只，连个盒子都没有，就往快递一放,2019-06-21 13:58:56,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！跨境商品为海外直采，由于国外更注重环保和便携性，商品包装一般都相对简单实用，大部分无外盒，不塑封，开口处也没有封口贴的哦，海囤全球为您保证真品，后期使用中有任何问题，都可以随时联系在线客服或者致电给我们海囤全球客服，号码：4006069933，感谢您的支持，祝您生活愉快！
",2019-06-21 15:01:31
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,100002478996,快递就打开一个袋子，发来时候差的不得劲,2020-02-23 18:21:09,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！商品是原装采购包装相对简单实用，但是商品确保质量，请您放心使用哦。同时抱歉没能让您满意，海囤后续也会加倍努力，不断优化打包方案，避免给您造成不必要的损失，确保您收到满意的商品。京东国际跨境进口承诺100%海外原装真品，使用过程中有任何疑问欢迎随时联系客服协助为您处理，号码：4006069933，祝您生活愉快，谢谢！ 
",2020-02-24 14:09:09
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564178,回来有磨损也懒得退了,2020-10-19 12:17:54,尊敬的顾客您好，由于产品在运输途中比较颠簸，转运期间导致产品破损，引起了这种现象我们诚挚的向您致歉，麻烦您在收到包裹之后可以先确认内物商品是否有损坏，如没有损坏的话不影响您的正常使用哦，如损坏了的话请您尽快联系京东客服为您处理售后，感谢您的支持，祝您生活愉快。,2020-10-19 23:06:00
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564178,打开后口红已经分开了,2019-07-17 12:14:46,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！有时快递过多，在运输过程中可能会出现货物挤压等状况，希望您能谅解，海囤全球承诺100%海外原装真品，产品符合海外质量标准，有什么问题您随时联系我们在线客服或者致电给我们海囤全球客服协助为您处理，号码：4006069933，祝您生活愉快，谢谢！
",2019-07-17 13:58:21
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,包装这么不合格连个就不怕折了,2020-11-18 14:45:21,亲爱的顾客您好，感谢您选择本店产品，由于国外讲究环保一般是简包装，采购批次本身就是没有的哦。但您放心本店产品均为正品，订单均为海关审核之后给您发货，请您放心使用，感谢您的支持，祝您生活愉快。,2020-11-18 21:56:44
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,我真的是有些许疑问是正品吗就这个包装的,2019-08-31 16:38:09,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！这是由于国外讲究环保一般是简包装，采购来就是没有的哦，但是您放心，这也正是证明了他是真品呢，海囤全球所有的商品都是经过海关清关的可以确保真品，如果后期使用中有任何问题，都可以随时联系我们哦，竭诚为您服务~
",2019-09-01 15:09:09
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564178,颜色根本就不一样找客服还不解决,2019-05-24 15:01:21,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！由于商品在宣传页面上的展示大都经过优化处理，可能会由灯光、环境等因素的影响造成一定色差， 对于商品的质量没有任何影响的哦，海囤全球承诺100%海外原装正品，感谢您的评价，祝您生活愉快！
",2019-05-24 16:19:42
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,100002478996,买后第二天涨价，有问题联系客服一直不回复,2019-10-04 15:35:27,"尊敬的用户您好，非常抱歉小海囤的产品给您添麻烦了呢！咱们分为人工客服和JIMI客服的哦，如果对于JIMI的回复不满意，可以及时告知JIMI，与咱们人工客服联系的哦，海囤后续也会加倍努力，不断提高咱们客服的回复速度和专业度，为您提供更甜美专业暖心的服务的哦。如果后期使用中有任何问题，都可以随时联系在线客服或者致电给我们海囤全球客服，号码：4006069933，感谢您的支持，祝您生活愉快！
",2019-10-05 14:29:11
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,客服没有，差价不退，，辣鸡辣鸡辣鸡,2019-12-01 12:22:30,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！商品价格随着市场价格的波动而有起伏，建议您关注海囤全球页面，我们不定期会有促销活动信息，如果您在海囤全球买的商品7天内产生降价，您可以通过PC端：我的京东-客户服务-价格保护-价格保护申请/APP端：京东客户端-我的-客户服务-价格保护-价格保护申请；选定降价商品点击申请，具体以系统显示为准的哦！海囤全球保证原装真品，祝您购物愉快！
",2019-12-01 14:27:53
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,给我感觉包装很简陋但颜色还可以,2020-07-17 09:25:15,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！商品是原装采购包装相对简单实用，但是商品确保质量，请您放心使用哦。同时抱歉没能让您满意，海囤后续也会加倍努力，不断优化打包方案，避免给您造成不必要的损失，确保您收到满意的商品。京东国际跨境进口承诺100%海外原装真品，使用过程中有任何疑问欢迎随时联系客服协助为您处理，号码：4006069933，祝您生活愉快，谢谢！ 
",2020-07-17 16:22:55
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,没收到货品谁签的收搞笑,2019-12-25 11:32:37,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！有时快递过多，在运输过程中可能会出现未及时联系您，建议查看下是否家人代为签收或者可以看下小区门卫处是否代收的哦，希望您能谅解，有什么问题您随时联系我们在线客服或者致电给我们京东国际跨境进口客服协助为您处理，号码：4006069933，祝您生活愉快，谢谢！
",2019-12-25 15:45:33
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,100002478974,色差太大，怀疑不是正品,2019-11-04 12:18:52,"您好，感谢您对我们产品的评价！非常抱歉给您带来不便，全球购承诺100%海外原装正品，产品符合海外质量标准，您可以放心使用，有什么问题您随时联系我们在线客服或者致电给我们全球购客服，号码：4006069933，感谢您的支持，祝您生活愉快！	
",2019-11-05 12:39:27
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,没盒子就这样送来了，666谁知道真假,2018-11-27 12:19:18,您好，感谢您对我们产品的评价！非常抱歉给您带来不便，跨境商品海外直采，国外的产品追求环保节约，一般使用简包装，是没有塑封及套盒的，还请您谅解。全球购承诺100%海外原装正品，由于在商家回复里无法附上图片及文件，您可以联系我们提供正品证明哦，请放心使用，感谢您的支持，祝您生活愉快！,2018-12-07 10:17:13
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,京东快递不能送到门，还必须当天取，否则会被收费,2019-08-19 14:20:18,"亲爱的顾客您好，由于配送人员态度问题影响了您的购物体验，我们诚挚地表示道歉。因为配送中人员比较着急可能未有效传达咱们公司甜美暖心的服务理念，没有给您一个美好的购物体验，引起了这种现象再次向您致歉。我们也会加强针对配送人员素质要求提高，减少出现类似问题，感谢您的支持和反馈，使用过程中有任何疑问欢迎随时联系客服，祝您生活愉快！
",2019-08-19 15:15:06
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564170,假的就不该贪这二十几块钱的便宜,2019-05-12 20:47:12,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！我们海囤全球是100%原装正品的哦，我们是从海外直采，质量都是经过层层检测的，商品您绝对放心使用，有什么问题您随时联系我们在线客服或者致电给我们海囤全球客服，号码：4006069933，祝您生活愉快，谢谢！
",2019-05-13 09:35:54
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564178,我买了是送给朋友的，朋友说太干了,2019-04-24 14:57:13,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！对于您出现的情况感到非常抱歉！每个人的肤质不一样，对产品的接受程度也会不一样的，建议您提前做好唇部滋润，配合唇刷上色哦 ，海囤全球承诺100%海外原装正品，请您放心使用，感谢您的支持。
",2019-04-24 16:14:01
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564136,京东经常这样刚买了就搞活动降价,2019-05-30 20:06:38,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！商品价格随着市场价格的波动而有起伏，建议您关注海囤全球页面，我们不定期会有促销活动信息，如果您在海囤全球买的商品7天内产生降价，您可以通过PC端：我的京东-客户服务-价格保护-价格保护申请/APP端：京东客户端-我的-客户服务-价格保护-价格保护申请；选定降价商品点击申请，具体以系统显示为准的哦！海囤全球保证原装真品，祝您购物愉快！
",2019-05-31 10:08:45
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,100002478974,您没有填写内容，默认好评,2020-07-24 13:28:58,亲爱的顾客您好，感谢您选择本店产品，本店产品均为正品，订单均为海关审核之后给您发货，请您放心使用，感谢您的支持，祝您生活愉快。,2020-07-29 18:50:17
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,滋润效果：不滋润，后悔买了，,2019-12-01 20:34:11,"您好，感谢您对我们产品的评价！非常抱歉给您带来不便，您选购的色号Chili属于Matte系列，是MAC质地较干的系列，是MAC质地较干的系列，还请做好唇部滋润，配合唇刷上色哦。全球购承诺100%海外原装真品，产品符合海外质量标准，感谢您的支持与理解，祝您生活愉快，谢谢！
",2019-12-02 10:38:58
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,3985653,总说得也一般般吧连个包装袋没有,2019-03-14 12:19:07,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！跨境商品为海外直采，由于国外更注重环保和便携性，商品包装一般都相对简单实用，大部分无外盒，不塑封，开口处也没有封口贴的哦，海囤全球为您保证真品，后期使用中有任何问题，都可以随时联系在线客服或者致电给我们海囤全球客服，号码：4006069933，感谢您的支持，祝您生活愉快！
",2019-03-14 13:55:35
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,包装盒开过了，没密封，差,2019-03-28 20:06:54,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！跨境商品为海外直采，由于国外更注重环保和便携性，商品包装一般都相对简单实用，大部分无外盒，不塑封，开口处也没有封口贴的哦，海囤全球为您保证真品，后期使用中有任何问题，都可以随时联系在线客服或者致电给我们海囤全球客服，号码：4006069933，感谢您的支持，祝您生活愉快！
",2019-03-29 09:57:21
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564170,不好，跟以前买的不一样，太干,2019-05-27 17:19:44,"您好，感谢您对我们产品的评价！MAC口红在加拿大、比利时等地均有生产线，不同产地的版本外观会有细微区别，不影响使用哦。版本随机发货，具体版本判断请参考商品详情里有关外包装、条码和底部标签的说明。全球购承诺100%海外原装正品，产品符合海外质量标准，如商品在使用中出现问题，可以联系海囤全球热线4006069933或者在线客服处理。感谢您的参与，祝您生活愉快。
",2019-05-28 09:34:34
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,100002478974,感觉不是正品给旗舰店卖的不一样,2019-11-20 19:15:12,"您好，感谢您对我们产品的评价！MAC口红在加拿大、比利时等地均有生产线，不同产地的版本外观会有细微区别，不影响使用哦。版本随机发货，具体版本判断请参考商品详情里有关外包装、条码和底部标签的说明。全球购承诺100%海外原装正品，产品符合海外质量标准，如商品在使用中出现问题，可以联系海囤全球热线4006069933或者在线客服处理。感谢您的参与，祝您生活愉快。
",2019-11-21 15:58:48
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,100002478996,您没有填写内容，默认好评,2020-10-20 19:53:11,亲爱的顾客您好，感谢您选择本店产品，本店产品均为正品，订单均为海关审核之后给您发货，请您放心使用，感谢您的支持，祝您生活愉快。,2020-10-21 21:26:58
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564178,您没有填写内容，默认好评,2018-12-16 15:06:33,您好，感谢您对我们产品的评价！非常抱歉给您带来不便，还请联系我们告知产品具体是什么问题呢，我们也好为您解决。全球购承诺100%海外原装正品，产品符合海外质量标准，请放心使用，感谢您的支持，祝您生活愉快！,2018-12-17 11:20:14
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,100002478974,刚到手就掉地上就断了,2019-11-18 22:09:04,"您好，感谢您对我们产品的评价！非常抱歉给您带来不便，全球购承诺100%海外原装正品，产品符合海外质量标准，您可以放心使用，有什么问题您随时联系我们在线客服或者致电给我们全球购客服，号码：4006069933，感谢您的支持，祝您生活愉快！	
",2019-11-19 16:06:17
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564178,您没有填写内容，默认好评,2019-01-22 20:30:34,您好，感谢您对我们产品的评价！非常抱歉给您带来不便，还请联系我们告知产品具体是什么问题呢，我们也好为您解决。全球购承诺100%海外原装正品，产品符合海外质量标准，请放心使用，感谢您的支持，祝您生活愉快！,2019-01-24 10:50:06
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,您没有填写内容，默认好评,2019-02-19 22:01:42,尊敬的用户您好，感谢您对小海囤产品的评价！海囤全球承诺100%海外原装正品，产品符合海外质量标准，您可以放心使用，有什么问题您随时联系我们在线客服或者致电给我们海囤全球客服，号码：4006069933，感谢您的支持，祝您生活愉快！,2019-02-20 09:54:14
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,您没有填写内容，默认好评,2019-04-19 16:34:51,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！海囤全球承诺100%海外原装正品，产品符合海外质量标准，感谢您的支持与理解，祝您生活愉快，谢谢！
",2019-04-20 09:46:37
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,您没有填写内容，默认好评,2019-04-29 11:17:47,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！海囤全球承诺100%海外原装正品，产品符合海外质量标准，感谢您的支持与理解，祝您生活愉快，谢谢！
",2019-04-29 13:09:12
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,感觉跟自己预想的不一样,2019-07-20 23:08:50,"您好，感谢您对我们产品的评价！非常抱歉给您带来不便，使用产品的时间长短、使用方法等都会影响到使用效果，由于每个人的唇色深浅度不同，唇膏的显色也会有差异，而且每个人的肤质不一样，对产品的接受程度也会不一样的，建议您及时做好唇部保湿和去除角质，会使呈现效果更佳的哦。海囤全球承诺100%海外原装正品，请您放心使用，感谢您的支持。
",2019-07-21 10:34:11
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,100002478996,您没有填写内容，默认好评,2020-11-26 05:08:56,亲爱的顾客您好，感谢您选择本店产品，本店产品均为正品，订单均为海关审核之后给您发货，请您放心使用，感谢您的支持，祝您生活愉快。,2020-11-26 17:37:29
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,您没有填写内容，默认好评,2019-11-28 13:18:10,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！海囤全球承诺100%海外原装正品，产品符合海外质量标准，感谢您的支持与理解，祝您生活愉快，谢谢！
",2019-11-29 18:00:16
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,100002478996,您没有填写内容，默认好评,2019-12-14 12:42:51,"您好，感谢您对我们产品的评价！非常抱歉给您带来不便，全球购承诺100%海外原装正品，产品符合海外质量标准，您可以放心使用，有什么问题您随时联系我们在线客服或者致电给我们全球购客服，号码：4006069933，感谢您的支持，祝您生活愉快！	
",2019-12-14 14:09:09
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,4564204,口红不好用，口红还晃荡,2020-03-29 16:52:35,"尊敬的用户您好，非常抱歉京东小海囤给您添麻烦了呢！我们可以保证 京东国际跨境进口商品的进货渠道和质量，我们也承诺 京东国际跨境进口所有在售商品均为海外正品，如商品在使用中出现质量问题，可通过售后流程处理，我们有完善的售后保障，还请您放心，感谢您的支持，祝您生活愉快！
",2020-03-30 14:08:10
京东国际魅可(MAC)迷你子弹头口红旅行套装 5支装（Diva+Russian Red+Chili+Whirl+Velvet Teddy）,498.00,MAC魅可海外自营专区,1000000.0,7600+,3985653,和以前买的不一样。香味也不是巧克力。,2019-08-29 17:43:45,"您好，感谢您对我们产品的评价！MAC口红在加拿大、比利时等地均有生产线，不同产地的版本外观会有细微区别，不影响使用哦。版本随机发货，具体版本判断请参考商品详情里有关外包装、条码和底部标签的说明。全球购承诺100%海外原装正品，产品符合海外质量标准，如商品在使用中出现问题，可以联系海囤全球热线4006069933或者在线客服处理。感谢您的参与，祝您生活愉快。
",2019-08-30 15:11:10
